defined_class	defined_class_name	new_entity	new_entity_label	parent_entity	parent_entity_label	exact_syn	defined_class_definition	dbxref	def_dbxref	depictedBy	depicted_by	image_comment	comment	has_obo_namespace	created_by	part_of	part_of_label	contained_in	contained_in_label	develops_from	develops_from_label	existence_starts_during_or_after	existence_starts_during_or_after_label	existence_ends_during_or_before	existence_ends_during_or_before_label	existence_overlaps	existence_overlaps_label	immediately_deep_to	immediately_deep_to_label	immediately_superficial_to	immediately_superficial_to_label	adjacent_to	adjacent_to_label	anterior_to	anterior_to_label	posterior_to	posterior_to_label	participates_in	participates_in_label	produced_by	produced_by_label	produces_this	produces_this_label	specific_to	specific_to_label	results_in 	results_ label 
PLANA:0002103	synaptonemal complex	PLANA:0002103	synaptonemal complex	PLANA:0002123	chromosomal_structural_element		A proteinaceous scaffold found between homologous chromosomes during meiosis. It consists of 2 lateral elements and a central element, all running parallel to each other. Transverse filaments connect the lateral elements to the central element.	GO:0000795|PMID:25404302						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4913	PLANA:0000529	nucleus																											PLANA:0000027|PLANA:0002057	Smed sexual biotype|meiotic germ cell		
PLANA:0002104	tail tip	PLANA:0002104	tail tip	PLANA:0000102	anatomical region		The posterior-medial region of the tail margin.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4918			PLANA:0000142|PLANA:0000421	posterior region|tail							PLANA:0004504|PLANA:0000214|PLANA:0004503	asexual adult|juvenile|adult hermaphrodite																				
PLANA:0002105	telomere	PLANA:0002105	telomere	PLANA:0002121	chromosome_part		The terminal region of a linear chromosome that includes the telomeric DNA repeats and associated proteins.	GO:0000781|PMID:22371573|PMID:25404302|https://doi.org/10.1101/279364						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4919	PLANA:0002022	chromosome arm																														
PLANA:0002106	septate junction	PLANA:0002106	septate junction	PLANA:0000507	cell-cell junction		A cell-cell junction  in invertebrates that seals cells together in an epithelium in a way that prevents even small molecules from leaking from one side of the sheet to the other.	GO:0070160						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4938	PLANA:0002118	epithelium																														
PLANA:0002107	wedge amputation	PLANA:0002107	wedge amputation	PLANA:0002003	amputation		A piece of tissue removed from the lateral margin at any given point that extendes interiorly to more medial structures.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4960																																
PLANA:0002108	wound	PLANA:0002108	wound	PLANA:0002122	perturbation	injury	An injury that breaches the epidermis.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4963																																
PLANA:0002109	X1 cell	PLANA:0002109	X1 cell	PLANA:0002138	FACS sorted cell population	X1|X1 cell population|X1 neoblast|X1 population	A sorted cell population enriched for irradiation-sensitive, cycling cells (4n cells, with high levels of Hoescht 33342 staining) with scant cytoplasm (low levels of calcein-AM staining). X1 cells are enriched for cycling neoblasts.	PMID:16872450|PMID:17670787|PMID:18456843|PMID:18786419|PMID:19048075|PMID:20215344|PMID:20223763|PMID:21937596|PMID:22385657|PMID:22427692|PMID:22543868|PMID:22549959|PMID:23235145|PMID:23629965|PMID:24120894|PMID:24367277|PMID:24992682|PMID:25254346|PMID:25558068|PMID:25956527|PMID:26114597|PMID:26457503|PMID:26711341|PMID:27013241|PMID:27068018|PMID:27150006|PMID:27502555|PMID:27523733|PMID:27551436|PMID:28137894|PMID:29100657|PMID:29557542|PMID:29674432|PMID:29906446|PMID:30194301						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4964																																
PLANA:0002110	X1(FS) cell	PLANA:0002110	X1(FS) cell	PLANA:0002138	FACS sorted cell population		A heterogeneous sorted cell population of unstained planarian cells with similar size and complexity to irradiation-sensitive, cycling cells contained in the X1 gate. Unlike X1 cells, X1(FS) cells are amenable to cell transplantation.	PMID:21566185						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4965																																
PLANA:0002111	X2 cell	PLANA:0002111	X2 cell	PLANA:0002138	FACS sorted cell population		A sorted cell population containing irradiation-sensitive and irradiation-insensitive cells, characterized by weak Hoescht 33342 and calcein-AM staining. X2 cell populations contain neoblasts as well as a variety of lineage-dedicated post-mitotic progenitor cells.	PMID:16872450|PMID:18786419|PMID:19048075|PMID:20215344|PMID:20223763|PMID:22427692|PMID:22543868|PMID:23629965|PMID:24367277|PMID:25017721|PMID:27013241|PMID:27150006|PMID:27502555|PMID:27606067|PMID:27864883|PMID:28137894|PMID:29674432						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4966																																
PLANA:0002112	Xins cell	PLANA:0002112	Xins cell	PLANA:0002138	FACS sorted cell population	Xins|Xins cell population |Xins cells	A sorted cell population of irradiation-insensitive cells that contains a variety of post-mitotic, differentiated cell types.	PMID:16872450|PMID:17670787|PMID:18456843|PMID:18786419|PMID:19048075|PMID:20215344|PMID:20223763|PMID:22427692|PMID:22479207|PMID:22543868|PMID:23629965|PMID:24367277|PMID:24992682|PMID:25558068|PMID:25956527|PMID:26114597|PMID:26457503|PMID:26711341|PMID:27013241|PMID:27502555|PMID:29100657|PMID:29674432|PMID:29906446|PMID:30194301						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4967																																
PLANA:0002113	post-pharyngeal region	PLANA:0002113	post-pharyngeal region	PLANA:0000102	anatomical region	post pharyngeal|post-pharyngeal|postpharyngeal region	Posterior to the pharynx.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4808			PLANA:0000142	posterior region							PLANA:0000214|PLANA:0004504|PLANA:0004503	juvenile|asexual adult|adult hermaphrodite																				
PLANA:0002114	post-blastema region	PLANA:0002114	post-blastema region	BSPO:0000070	anatomical region	post-blastema|postblastema|postblastema region	Adjacent to blastema, or proximal to blastema.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4806																																
PLANA:0002116	fission fragment	PLANA:0002116	fission fragment	PLANA:0002128	fragment 		A fragment derived from a spontaneous or induced fission event.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4591																																
PLANA:0002117	oblique	PLANA:0002117	oblique	FBcv:0000052	spatial qualifier		Slanting or inclined in direction or course or position; neither parallel nor perpendicular nor right-angular.	NCIT:C73707						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4729																																
PLANA:0002118	epithelium	PLANA:0002118	epithelium	PLANA:0000113	tissue		The avascular cellular layers that cover body surfaces and cavities and may form glands.	NCIT:C12710						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4572																																
PLANA:0002119	gut branch	PLANA:0002119	gut branch	PLANA:0000113	tissue		The triclad planarian gut is serially bifrucated into connected lumens where each bifrucation is a branch.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4633	PLANA:0000026	gut									PLANA:0004503|PLANA:0004504|PLANA:0000214	adult hermaphrodite|asexual adult|juvenile																				
PLANA:0002120	extraembryonic organ	PLANA:0002120	extraembryonic organ	PLANA:0000431	organ		Organ that is associated with an embryo and derived from the zygote from which it develops, but which does not contribute to the embryo proper or to structures that are part of the same organism after embryogenesis.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4582	PLANA:0000116	embryo																											PLANA:0000027|PLANA:0000116	Smed sexual biotype|embryo		
PLANA:0002121	chromosome_part	PLANA:0002121	chromosome_part	PLANA:0000532	nuclear part		This is a manufactured term, that serves the purpose of allow the parts of a chromosome to have an is_a path to the root.	SO:0000830						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4492	PLANA:0002021	chromosome																														
PLANA:0002122	perturbation	PLANA:0002122	perturbation	Owl:Thing		insult	An event or occurrence that causes damage to a tissue or organ.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4764																																
PLANA:0002123	chromosomal_structural_element	PLANA:0002123	chromosomal_structural_element	PLANA:0002121	chromosome_part	chromosomal structural element	structural element of a chromosome, for example, a telomere and a centromere	SO:0000628						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4489																																
PLANA:0002124	longitudinal	PLANA:0002124	longitudinal	FBcv:0000052	spatial qualifier		Running lengthwise	NCIT:C25242						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4658																																
PLANA:0002125	thick fragment	PLANA:0002125	thick fragment	PLANA:0003608	longitudinal fragment		A longitudinal fragment containing the preexisting midline and medial structures. 							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4935																																
PLANA:0002126	thin fragment	PLANA:0002126	thin fragment	PLANA:0003608	longitudinal fragment		A longitudinal fragment lacking a midline and medial structures.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4937																																
PLANA:0002127	general qualifier	PLANA:0002127	general qualifier	FBcv:0000005	qualifier		A term that helps define and render another concept unique.	NCIT:C27993						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4620																																
PLANA:0002128	fragment	PLANA:0002128	fragment	UBERON:0007567	regenerating anatomical structure	piece	A piece of tissue isolated from the body.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4597																																
PLANA:0002129	longitudinal region	PLANA:0002129	longitudinal region	BSPO:0000070	anatomical region		A region bounded by any sagittal plane though the animal and the left or right side of the animal. NOTE: sagittal plane is an anatomical plane that divides a bilateral body into left and right parts, not necessarily of even size							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4662																																
PLANA:0002130	chemical wound	PLANA:0002130	chemical wound	PLANA:0002108	wound		An intentional wound produced by non-autonomous chemical means.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4484																																
PLANA:0002131	plug wound	PLANA:0002131	plug wound	PLANA:0002108	wound		A wound resulting from the removal of tissue, usually though the whole depth of the animal encompassing both dorsal and ventral sides, often made with a biopsy punch.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4803																																
PLANA:0002132	wedge wound	PLANA:0002132	wedge wound	PLANA:0002108	wound		A wound resulting from the removal of a piece of tissue from the lateral margin at any given point that extends interiorly to more medial structures.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4961																																
PLANA:0002133	regenerating fragment	PLANA:0002133	regenerating fragment	PLANA:0002128	fragment		A fragment that has undergone wound healing and is undergoing tissue replacement and morphallaxis.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4845																																
PLANA:0002134	sagittal orientation	PLANA:0002134	sagittal orientation	PATO:0005024	longitudinal orientation	longitudinal orientation	An orientation quality inhering in a bearer by virtue of the bearer having a position that is in the sagittal plane. This plane runs longitudinally and is not necessarily medial.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4863																																
PLANA:0002135	parasagittal orientation	PLANA:0002135	parasagittal orientation	PLANA:0002134	sagittal orientation		An orientation quality inhering in a bearer by virtue of the bearer having a position that is in the parasagittal plane, which runs longitudinally, and is never medial.	PATO:0005023						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4755																																
PLANA:0002136	syncytium	PLANA:0002136	syncytium	UBERON:0000061	anatomical structure		An anatomical entity consisting of a single or a few multinucleated structures	AEO:0000203|PMID:27330085						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4914																																
PLANA:0002137	intracellular granule	PLANA:0002137	intracellular granule	PLANA:0000531|PLANA:0000519	non-membrane-bounded organelle|intracellular non-membrane-bounded organelle		Cytoplasmic part which forms a distinctive granular particle, which may or may not be visible using light microscopy.	MICRO:0000215						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4644																																
PLANA:0002138	FACS sorted cell population	PLANA:0002138	FACS sorted cell population	PLANA:0002139	derived cell population		Any number of cells from dissociated planarian tissue sorted via a FACS sorter for any parameter.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4587																																
PLANA:0002139	derived cell population	PLANA:0002139	derived cell population	UBERON:0000465	material anatomical entity		Cells isolated from dissociated planarian tissue.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4515																																
PLANA:0002140	pharynx pouch epithelium			PLANA:0002118	epithelium		An epithelial monolayer lining the pharynx pouch cavity. 	OCLC:16809160						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4792	PLANA:0000081	pharynx pouch	PLANA:0000420|PLANA:0000142|PLANA:0000143|PLANA:0000141	parapharyngeal region|posterior region|ventral region|dorsal region							PLANA:0004504|PLANA:0000214|PLANA:0004503	asexual adult|juvenile|adult hermaphrodite																				
PLANA:0002141	sperm duct epithelial surface			BSPO:0000005	anatomical surface		Epithelial surface lining the sperm duct.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4889	PLANA:0004533	sperm duct epithelium					PLANA:0000214	juvenile			PLANA:0000214|PLANA:0004503	juvenile|adult hermaphrodite			PLANA:0004531	sperm duct lumen													PLANA:0000027	Smed sexual biotype		
PLANA:0002142	parenchyma			PLANA:0000113	tissue	mesenchyme	A loosely organized collection of connective tissue and cells, including neoblasts and their immediate progeny, located in the space outside of the organs between the body wall musculature and the gut. 	OCLC:16809160						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4756			PLANA:0000143|PLANA:0000420|PLANA:0004527|PLANA:0000421|PLANA:0000418|PLANA:0000140|PLANA:0000141|PLANA:0000142|PLANA:0000419	ventral region|parapharyngeal region|copulatory region|tail|head|anterior region|dorsal region|posterior region|prepharyngeal region							PLANA:0004504|PLANA:0000214|PLANA:0004503	asexual adult|juvenile|adult hermaphrodite																				
PLANA:0003000	anterior photoreceptor neuron	PLANA:0003000	anterior photoreceptor neuron				photoreceptor neuron of anterior							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4431																																
PLANA:0003100	testis cell	PLANA:0003100	testis cell				cell which is part of the testis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4929																																
PLANA:0003101	ventral epidermis cell	PLANA:0003101	ventral epidermis cell				cell which is part of the ventral epidermis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4951																																
PLANA:0003102	visual system cell	PLANA:0003102	visual system cell				cell which is part of the visual system							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4958																																
PLANA:0003103	eye cell	PLANA:0003103	eye cell				cell which is part of the eye							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4585																																
PLANA:0003104	enteric muscle cell	PLANA:0003104	enteric muscle cell				cell which is part of the enteric musculature							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4563																																
PLANA:0003105	dorsal epidermis cell	PLANA:0003105	dorsal epidermis cell				cell which is part of the dorsal epidermis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4529																																
PLANA:0003106	adhesion gland cell	PLANA:0002095	adhesion gland cell				cell which is part of the adhesion gland							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4412																																
PLANA:0003107	body wall muscle cell	PLANA:0003107	body wall muscle cell				cell which is part of the body wall musculature							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4453																																
PLANA:0003108	gastrodermal cell	PLANA:0003108	gastrodermal cell				cell which is part of the gastrodermis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4615																																
PLANA:0003109	anterior pole cell	PLANA:0003109	PLANA:0002095	PLANA:0002095	somatic cell		cell which is part of the anterior pole							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4433	PLANA:0007524	anterior pole 																														
PLANA:0003110	pharynx neuron	PLANA:0003110	pharynx neuron				neuron which is part of the pharynx							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4781																																
PLANA:0003111	pharynx epithelial cell	PLANA:0003111	pharynx epithelial cell				epithelial cell which is part of the pharynx							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4768																																
PLANA:0003112	pharynx muscle cell	PLANA:0003112	pharynx muscle cell				muscle cell which is part of the pharynx							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4778																																
PLANA:0003113	pharynx pouch epithelial cell	PLANA:0003113	pharynx pouch epithelial cell				epithelial cell which is part of the pharynx pouch							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4790																																
PLANA:0003114	melanin pigment granule	PLANA:0003114	melanin pigment granule	PLANA:0002076	pigment granule		A pigment granule containing eumelanin.							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4685	PLANA:0002058	melanosome					PLANA:0000007	Stage 7			PLANA:0000007|PLANA:0000008|PLANA:0000214|PLANA:0004503|PLANA:0004504	Stage 7|Stage 8|juvenile|adult hermaphrodite|asexual adult																				
PLANA:0003115	ommochrome pigment granule	PLANA:0003115	ommochrome pigment granule	PLANA:0002076	pigment granule		pigment granule which is part of the ommochrome pigment cell							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4732																																
PLANA:0003116	parenchymal cell	PLANA:0003116	parenchymal cell				cell which is part of the parenchyma							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4757																																
PLANA:0003200	G1 phase neoblast	PLANA:0003200	G1 phase neoblast				neoblast undergoing mitotic G1 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4599																																
PLANA:0003201	S phase neoblast	PLANA:0003201	S phase neoblast				neoblast undergoing mitotic S phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4858																																
PLANA:0003202	G2 phase neoblast	PLANA:0003202	G2 phase neoblast				neoblast undergoing mitotic G2 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4605																																
PLANA:0003203	prophase neoblast	PLANA:0003203	prophase neoblast				neoblast undergoing mitotic prophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4831																																
PLANA:0003204	metaphase neoblast	PLANA:0003204	metaphase neoblast				neoblast undergoing mitotic metaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4691																																
PLANA:0003205	anaphase neoblast	PLANA:0003205	anaphase neoblast				neoblast undergoing mitotic anaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4418																																
PLANA:0003206	telophase neoblast	PLANA:0003206	telophase neoblast				neoblast undergoing mitotic telophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4921																																
PLANA:0003207	G1 phase spermatogonial stem cell	PLANA:0003207	G1 phase spermatogonial stem cell				male germline stem cell undergoing mitotic G1 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4602																																
PLANA:0003208	S phase spermatogonial stem cell	PLANA:0003208	S phase spermatogonial stem cell				male germline stem cell undergoing mitotic S phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4861																																
PLANA:0003209	G2 phase spermatogonial stem cell	PLANA:0003209	G2 phase spermatogonial stem cell				male germline stem cell undergoing mitotic G2 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4607																																
PLANA:0003210	prophase spermatogonial stem cell	PLANA:0003210	prophase spermatogonial stem cell				male germline stem cell undergoing mitotic prophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4833																																
PLANA:0003211	metaphase spermatogonial stem cell	PLANA:0003211	metaphase spermatogonial stem cell				male germline stem cell undergoing mitotic metaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4695																																
PLANA:0003212	anaphase spermatogonial stem cell	PLANA:0003212	anaphase spermatogonial stem cell				male germline stem cell undergoing mitotic anaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4422																																
PLANA:0003213	telophase spermatogonial stem cell	PLANA:0003213	telophase spermatogonial stem cell				male germline stem cell undergoing mitotic telophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4923																																
PLANA:0003214	G1 phase oogonial stem cell	PLANA:0003214	G1 phase oogonial stem cell				oogonial stem cell undergoing mitotic G1 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4601																																
PLANA:0003215	S phase oogonial stem cell	PLANA:0003215	S phase oogonial stem cell				oogonial stem cell undergoing mitotic S phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4860																																
PLANA:0003216	G2 phaseoogonial stem cell	PLANA:0003216	G2 phaseoogonial stem cell				oogonial stem cell undergoing mitotic G2 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4609																																
PLANA:0003217	prophaseoogonial stem cell	PLANA:0003217	prophaseoogonial stem cell				oogonial stem cell undergoing mitotic prophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4835																																
PLANA:0003218	metaphase oogonial stem cell	PLANA:0003218	metaphase oogonial stem cell				oogonial stem cell undergoing mitotic metaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4693																																
PLANA:0003219	anaphase oogonial stem cell	PLANA:0003219	anaphase oogonial stem cell				oogonial stem cell undergoing mitotic anaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4420																																
PLANA:0003220	telophaseoogonial stem cell	PLANA:0003220	telophaseoogonial stem cell				oogonial stem cell undergoing mitotic telophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4925																																
PLANA:0003221	G1 phase spermatogonium	PLANA:0003221	G1 phase spermatogonium				spermatogonium undergoing mitotic G1 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4603																																
PLANA:0003222	S phase spermatogonium	PLANA:0003222	S phase spermatogonium				spermatogonium undergoing mitotic S phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4862																																
PLANA:0003223	G2 phase spermatogonium	PLANA:0003223	G2 phase spermatogonium				spermatogonium undergoing mitotic G2 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4608																																
PLANA:0003224	prophase spermatogonium	PLANA:0003224	prophase spermatogonium				spermatogonium undergoing mitotic prophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4834																																
PLANA:0003225	metaphase spermatogonia	PLANA:0003225	metaphase spermatogonia				spermatogonium undergoing mitotic metaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4694																																
PLANA:0003226	anaphase spermatogonia	PLANA:0003226	anaphase spermatogonia				spermatogonium undergoing mitotic anaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4421																																
PLANA:0003227	telophase spermatogonium	PLANA:0003227	telophase spermatogonium				spermatogonium undergoing mitotic telophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4924																																
PLANA:0003228	G1 phase oogonial cell	PLANA:0003228	G1 phase oogonial cell				oogonial cell undergoing mitotic G1 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4600																																
PLANA:0003229	S phase oogonial cell	PLANA:0003229	S phase oogonial cell				oogonial cell undergoing mitotic S phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4859																																
PLANA:0003230	G2 phase oogonial cell	PLANA:0003230	G2 phase oogonial cell				oogonial cell undergoing mitotic G2 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4606																																
PLANA:0003231	prophase oogonial cell	PLANA:0003231	prophase oogonial cell				oogonial cell undergoing mitotic prophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4832																																
PLANA:0003232	metaphase oogonial cell	PLANA:0003232	metaphase oogonial cell				oogonial cell undergoing mitotic metaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4692																																
PLANA:0003233	anaphase oogonial cell	PLANA:0003233	anaphase oogonial cell				oogonial cell undergoing mitotic anaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4419																																
PLANA:0003234	telophase oogonial cell	PLANA:0003234	telophase oogonial cell				oogonial cell undergoing mitotic telophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4922																																
PLANA:0003235	G1 phase germ cell cyst	PLANA:0003235	G1 phase germ cell cyst				germ cell cyst undergoing mitotic G1 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4598																																
PLANA:0003236	S phase germ cell cyst	PLANA:0003236	S phase germ cell cyst				germ cell cyst undergoing mitotic S phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4857																																
PLANA:0003237	G2 phase germ cell cyst	PLANA:0003237	G2 phase germ cell cyst				germ cell cyst undergoing mitotic G2 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4604																																
PLANA:0003238	prophase germ cell cyst	PLANA:0003238	prophase germ cell cyst				germ cell cyst undergoing mitotic prophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4830																																
