term,label,definition
http://purl.obolibrary.org/obo/GO_0005488,binding,"The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."
http://purl.obolibrary.org/obo/GO_0007346,regulation of mitotic cell cycle,Any process that modulates the rate or extent of progress through the mitotic cell cycle.
http://purl.obolibrary.org/obo/IAO_0000232,curator note,An administrative note of use for a curator but of no use for a user
http://purl.obolibrary.org/obo/PLANA_0000462,sensory cell,A cell that performs a sensory function.
http://purl.obolibrary.org/obo/PLANA_0003604,postpharyngeal fragment,"A fragment derived from two postpharyngeal amputations, removing the anterior region and the tail tip."
http://purl.obolibrary.org/obo/PLANA_0003224,prophase spermatogonium,spermatogonium undergoing mitotic prophase
http://purl.obolibrary.org/obo/GO_0022402,cell cycle process,The cellular process that ensures successive accurate and complete genome replication and chromosome segregation.
http://purl.obolibrary.org/obo/PLANA_0002130,chemical wound,An intentional wound produced by non-autonomous chemical means.
http://purl.obolibrary.org/obo/GO_0009566,fertilization,The union of gametes of opposite sexes during the process of sexual reproduction to form a zygote. It involves the fusion of the gametic nuclei (karyogamy) and cytoplasm (plasmogamy).
http://purl.obolibrary.org/obo/GO_0051320,S phase,"The cell cycle phase, following G1, during which DNA synthesis takes place."
http://purl.obolibrary.org/obo/GO_0051130,positive regulation of cellular component organization,"Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."
http://purl.obolibrary.org/obo/GO_0032092,positive regulation of protein binding,"Any process that activates or increases the frequency, rate or extent of protein binding."
http://purl.obolibrary.org/obo/PLANA_0000045,circular muscle cell,"Body wall muscle fibers arrayed around the dorsoventral axis. Upon regeneration, these are thought to be produced de novo in the blastema."
http://purl.obolibrary.org/obo/BSPO_0000010,anatomical axis,"A straight line through space, intersecting an anatomical entity."
http://purl.obolibrary.org/obo/PLANA_0004503,adult hermaphrodite,"A fully formed, sexually mature organism that reproduces through cross-fertilization."
http://purl.obolibrary.org/obo/PLANA_0002075,pigment cell,A pigment cell is a cell that contains pigment granules.
http://purl.obolibrary.org/obo/PLANA_0000008,Stage 8,"A stage of Smed embryonic development defined by a unique gene expression signature and morphology, 13 - 15 days post-egg capsule deposition at 20˚C. Organogenesis and organ maturation continues. Hatching."
http://purl.obolibrary.org/obo/BSPO_0000372,posterior surface,Anatomical surface that is located on the posterior side of the body or body part.
http://purl.obolibrary.org/obo/PLANA_0000420,parapharyngeal region,Region of the animal lateral to and surrounding the pharynx.
http://purl.obolibrary.org/obo/PLANA_0000230,tuba,"A sperm storage organ located immediately posterior to the ovary, at the anterior end of the oviduct. Oocytes exiting the ovary are fertilized in the tuba as they enter the oviduct."
http://purl.obolibrary.org/obo/PLANA_0002038,extracellular space,"That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
http://purl.obolibrary.org/obo/PLANA_0002070,optic nerve,A neuron projection bundle that connects the retina or its analog in the eye with the brain. This includes the vertebrate optic nerve (not truly a nerve) as well as analogous structures such as the Bolwig nerve in Drosophila.
http://purl.obolibrary.org/obo/GO_0023056,positive regulation of signaling,"Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."
http://purl.obolibrary.org/obo/PLANA_0000003,Stage 3,"A stage of Smed embryonic development defined by a unique gene expression signature and morphology, 2 - 4 days post-egg capsule deposition at 20˚C. Dispersed blastomere cleavage in the embryonic wall of nascent spheres. Yolk ingestion into the gut cavity."
http://purl.obolibrary.org/obo/GO_0033043,regulation of organelle organization,"Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."
http://purl.obolibrary.org/obo/BSPO_0000108,superficial to,"Near the outer surface of the organism. Thus, skin is superficial to the muscle layer."
http://purl.obolibrary.org/obo/BSPO_0000108,superficial_to,"Near the outer surface of the organism. Thus, skin is superficial to the muscle layer."
http://purl.obolibrary.org/obo/RO_0002448,activity directly regulates activity of,"Holds between molecular entities A and B where A can physically interact with B and in doing so regulates a process that B is capable of.  For example, A and B may be gene products and binding of B by A regulates the kinase activity of B."
http://purl.obolibrary.org/obo/RO_0002258,developmentally preceded by,"Candidate definition: x developmentally related to y if and only if there exists some developmental process (GO:0032502) p such that x and y both participates in p, and x is the output of p and y is the input of p"
http://purl.obolibrary.org/obo/PLANA_0002033,epidermal rhabdite,Rhabdites located within epidermal cells.
http://purl.obolibrary.org/obo/PLANA_0000518,intracellular organelle,"Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."
http://purl.obolibrary.org/obo/PLANA_0000138,Hyman vesicle,PROG-2-5 positive granules that range in size from 0.5um to 1um present in epithelia and epithelia progenitor cells. These are distinct from rhabdites.
http://purl.obolibrary.org/obo/GO_0023051,regulation of signaling,"Any process that modulates the frequency, rate or extent of a signaling process."
http://purl.obolibrary.org/obo/GO_0000278,mitotic cell cycle,"Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."
http://purl.obolibrary.org/obo/GO_0048285,organelle fission,The creation of two or more organelles by division of one organelle.
http://purl.obolibrary.org/obo/GO_0000088,mitotic prophase,The cell cycle phase which is the first stage of M phase of mitosis and during which chromosomes condense and the two daughter centrioles and their asters migrate toward the poles of the cell.
http://purl.obolibrary.org/obo/GO_0005576,extracellular region,The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite.
http://purl.obolibrary.org/obo/PATO_0040012,plug shaped,"A shape that is in the form of a plug, being tube-like and expanded on one end."
http://purl.obolibrary.org/obo/PLANA_0000550,interneuron,Most generally any neuron which is not motor or sensory. Interneurons may also refer to neurons whose axons remain within a particular brain region as contrasted with projection neurons which have axons projecting to other brain regions.
http://purl.obolibrary.org/obo/PLANA_0003502,optic cup progenitor cell,A progenitor cell that gives rise to optic cup cells of the eye.
http://purl.obolibrary.org/obo/GO_0042325,regulation of phosphorylation,"Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."
http://purl.obolibrary.org/obo/PATO_0002006,2-D shape,"A shape that inheres in a 2 dimensional entity, such as a cross section or projection of a 3 dimensional entity."
http://purl.obolibrary.org/obo/BSPO_0000085,ventro-lateral region,Anatomical region that overlaps the ventral and lateral regions of a body or body part.
http://purl.obolibrary.org/obo/PLANA_0000513,cytoplasmic part,"Any constituent part of the cytoplasm, all of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
http://purl.obolibrary.org/obo/RO_0002216,capable of part of,"c stands in this relationship to p if and only if there exists some p' such that c is capable_of p', and p' is part_of p."
http://purl.obolibrary.org/obo/RO_0002216,capable of part of,"c stands in this relationship to p if and only if there exists some p' such that c is capable_of p', and p' is part_of p."
http://purl.obolibrary.org/obo/PLANA_0000133,mechanoreceptor cell,A cell specialized to transduce mechanical stimuli and relay that information centrally in the nervous system.
http://purl.obolibrary.org/obo/RO_0002578,directly regulates,"Process(P1) directly regulates process(P2) iff: P1 regulates P2 via direct physical interaction between an agent executing P1 (or some part of P1) and an agent executing P2 (or some part of P2).  For example, if protein A has protein binding activity(P1) that targets protein B and this binding  regulates the kinase activity (P2) of protein B then P1 directly regulates P2."
http://purl.obolibrary.org/obo/PLANA_0000495,blastema,A regenerating tissue composed of a proliferative mass of undifferentiated progenitor cells from which new differentiated structures arise.
http://purl.obolibrary.org/obo/RO_0002388,has potential to directly develop into,x has potential to directly develop into y iff x directly develops into y or x is capable of directly developing into y
http://purl.obolibrary.org/obo/PLANA_0003257,meiotic anaphase II spermatocyte,spermatocyte undergoing meiotic anaphase II
http://purl.obolibrary.org/obo/BFO_0000004,independent continuant,"A continuant that is a bearer of quality and realizable entity entities, in which other entities inhere and which itself cannot inhere in anything."
http://purl.obolibrary.org/obo/BSPO_0000080,dorso-lateral region,Anatomical region that overlaps the dorsal and lateral regions of a body or body part.
http://purl.obolibrary.org/obo/PLANA_0007525,posterior pole,Distinct posterior cluster of muscle cells located at the midline which express wnt1.
http://purl.obolibrary.org/obo/PLANA_0000078,outer longitudinal muscle cell,"Body wall muscle fibers arrayed along the anteroposterior axis. Upon regeneration, these muscles are thought to be established from truncated pre-existing fibers."
http://purl.obolibrary.org/obo/RO_0002211,regulates,process(P1) regulates process(P2) iff: P1 results in the initiation or termination of P2 OR affects the frequency of its initiation or termination OR affects the magnitude or rate of output of P2.
http://purl.obolibrary.org/obo/RO_0002211,regulates,process(P1) regulates process(P2) iff: P1 results in the initiation or termination of P2 OR affects the frequency of its initiation or termination OR affects the magnitude or rate of output of P2.
http://purl.obolibrary.org/obo/PLANA_0002126,thin fragment,A longitudinal fragment lacking a midline and medial structures.
http://purl.obolibrary.org/obo/PLANA_0003252,meiotic anaphase I stage spermatocyte,spermatocyte undergoing meiotic anaphase I
http://purl.obolibrary.org/obo/GO_0043549,regulation of kinase activity,"Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."
http://purl.obolibrary.org/obo/PLANA_0007520,dorsal-ventral axis,"Axis that runs along the short axis of the animal, perpendicular to the anteroposterior axis, running from the dorsal (back) side of the animal to the ventral (belly) side of the animal. This axis splits anterior and posterior regions of the animal to either side."
http://purl.obolibrary.org/obo/BSPO_0000016,dorsal-ventral axis,An axis that is approximately perpendicular to the anterior-posterior axis and that extends through the horizontal plane of the body.
http://purl.obolibrary.org/obo/PLANA_0003215,S phase oogonial stem cell,oogonial stem cell undergoing mitotic S phase
http://purl.obolibrary.org/obo/PLANA_0002121,chromosome_part,"This is a manufactured term, that serves the purpose of allow the parts of a chromosome to have an is_a path to the root."
http://purl.obolibrary.org/obo/GO_2000241,regulation of reproductive process,"Any process that modulates the frequency, rate or extent of reproductive process."
http://purl.obolibrary.org/obo/PLANA_0004531,sperm duct lumen,Anatomical space enclosed by the sperm duct epithelium.
http://purl.obolibrary.org/obo/PLANA_0000036,eye,An organ that detects light.
http://purl.obolibrary.org/obo/PLANA_0003400,protonephridial lumen,lumen which is part of the protonephridia
http://purl.obolibrary.org/obo/PLANA_0002066,nuclear lumen,The volume enclosed by the nuclear inner membrane.
http://purl.obolibrary.org/obo/PLANA_0003210,prophase spermatogonial stem cell,spermatogonial stem cell undergoing mitotic prophase
http://purl.obolibrary.org/obo/GO_0051446,positive regulation of meiotic cell cycle,"Any process that activates or increases the frequency, rate or extent of progression through the meiotic cell cycle."
http://purl.obolibrary.org/obo/PLANA_0000411,gastrodermis surface,The surface of the gastrodermis in contact with the gut lumen.
http://purl.obolibrary.org/obo/PLANA_0000221,spermatocyte,A tektin-1+ male germ cell that develops from spermatogonia. The euploid primary spermatocytes undergo meiosis and give rise to the haploid secondary spermatocytes which in turn give rise to spermatids.
http://purl.obolibrary.org/obo/PLANA_0002029,early female germ cell,"A premeiotic female germ cell (i.e., a diploid female germline stem cell or transit amplifying oogonial cell)."
http://purl.obolibrary.org/obo/PLANA_0000031,pigment cup cell,"Non-neuronal, pigmented cells arrayed along the proximal side of the optic cup."
http://purl.obolibrary.org/obo/RO_0002286,developmentally succeeded by,Inverse of developmentally preceded by
http://purl.obolibrary.org/obo/PLANA_0002061,neurite,Cell appendage of the neuron which includes the axon and the dendrite.
http://purl.obolibrary.org/obo/RO_0002629,directly positively regulates,"Process(P1) directly postively regulates process(P2) iff: P1 positively regulates P2 via direct physical interaction between an agent executing P1 (or some part of P1) and an agent executing P2 (or some part of P2).  For example, if protein A has protein binding activity(P1) that targets protein B and this binding positively regulates the kinase activity (P2) of protein B then P1 directly positively regulates P2."
http://purl.obolibrary.org/obo/PLANA_0000546,bipolar neuron,"A type of interneuron that has two neurites, usually an axon and a dendrite, extending from opposite poles of an ovoid cell body."
http://purl.obolibrary.org/obo/PLANA_0002024,cilium,"A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. The longitudinal array of microtubules are almost always in a 9+2 array with 2 microtubles in the central cilia bundle and 9 sets of doublet microtubules around the perimeter. The exception to this arrangement is spermatazoa flagella, which have a 9+1 array in planarians."
http://purl.obolibrary.org/obo/PLANA_0000509,intracellular part,"Any constituent part of the living contents of a cell; the matter contained within (but not including) the plasma membrane, usually taken to exclude large vacuoles and masses of secretory or ingested material. In eukaryotes it includes the nucleus and cytoplasm."
http://purl.obolibrary.org/obo/PLANA_0007558,fission plane,"Transverse anatomical plane, located approximately 1-2 mm from the posterior extremity of an adult animal, at which fission occurs."
http://purl.obolibrary.org/obo/PLANA_0000541,nerve,"An enclosed, cable-like bundle of axons in the peripheral nervous system originating in a nerve root in the central nervous system (or a condensed nervous structure) connecting with peripheral structures."
http://purl.obolibrary.org/obo/IAO_0000121,organizational term,"term created to ease viewing/sort terms for development purpose, and will not be included in a release"
http://purl.obolibrary.org/obo/RO_0002434,interacts with,A relationship that holds between two entities in which the processes executed by the two entities are causally connected.
http://purl.obolibrary.org/obo/PLANA_0003303,pigment cup primordium,This primordium develops into optic cup
http://purl.obolibrary.org/obo/PLANA_0003113,pharynx pouch epithelial cell,epithelial cell which is part of the pharynx pouch
http://purl.obolibrary.org/obo/PLANA_0000504,microvillus,Thin cylindrical membrane-covered projections on the surface of an animal cell containing a core bundle of actin filaments.
http://purl.obolibrary.org/obo/PLANA_0000124,visual system,The sensory system subserving the sense of vision.
http://purl.obolibrary.org/obo/PLANA_0007553,lateral nerve,A nerve extending laterally from the ventral nerve cord that innervates the submuscular plexus.
http://purl.obolibrary.org/obo/PLANA_0000486,secretory pore,The opening by which the gland cells secrete mucus to the exterior of the animal.
http://purl.obolibrary.org/obo/PLANA_0003248,pachytene stage spermatocyte,spermatocyte undergoing pachytene
http://purl.obolibrary.org/obo/PLANA_0007516,nuclear pore,"Any of the numerous similar discrete openings in the nuclear envelope of a eukaryotic cell, where the inner and outer nuclear membranes are joined."
http://purl.obolibrary.org/obo/PLANA_0000069,inner longitudinal muscle cell,"Inner most body wall muscle fibers arrayed along the anteroposterior axis. These fibers are thicker than the outer longitudinal muscle fibers. The pattern of these muscles differs along the dorsoventral axis, with the dorsal arrangement converging at the central zone of the anterior pole. The ventral arrangement is more parallel or may diverge slightly as it approaches the ventral pole."
http://purl.obolibrary.org/obo/RO_0002202,develops_from,x develops from y if and only if either (a) x directly develops from y or (b) there exists some z such that x directly develops from z and z develops from y
http://purl.obolibrary.org/obo/RO_0002202,develops from,x develops from y if and only if either (a) x directly develops from y or (b) there exists some z such that x directly develops from z and z develops from y
http://purl.obolibrary.org/obo/PLANA_0000481,serotonergic neuron,Neurons that express the neurotransmitter serotonin.
http://purl.obolibrary.org/obo/PLANA_0004527,copulatory region,"Portion of the sexual biotype body plan immediately posterior to the parapharyngeal region, and immediately anterior to the tail. Encompasses the copulatory apparatus."
http://purl.obolibrary.org/obo/PLANA_0002099,surgical wound,A wound produced by non-autonomous physical means.
http://purl.obolibrary.org/obo/PLANA_0003243,meiotic G1 phase spermatocyte,spermatocyte undergoing meiotic G1 phase
http://purl.obolibrary.org/obo/UBPROP_0000012,external_ontology_notes,Notes on how similar or equivalent classes are represented in other ontologies.
http://purl.obolibrary.org/obo/GO_0098772,molecular function regulator,A molecular function that modulates the activity of a gene product or complex.  Examples include enzyme regulators and channel regulators.
http://purl.obolibrary.org/obo/GO_0007138,meiotic anaphase II,The cell cycle phase during which chromosomes separate and migrate towards the poles of the spindle the as part of meiosis II.
http://purl.obolibrary.org/obo/GO_0051099,positive regulation of binding,"Any process that activates or increases the rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule."
http://purl.obolibrary.org/obo/PLANA_0000064,flame bulb,Terminal structure of protonephridia unit; consists of flame cells.
http://purl.obolibrary.org/obo/GO_0033674,positive regulation of kinase activity,"Any process that activates or increases the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."
http://purl.obolibrary.org/obo/PLANA_0003206,telophase neoblast,neoblast undergoing mitotic telophase
http://purl.obolibrary.org/obo/PLANA_0002112,Xins cell,"A sorted cell population of irradiation-insensitive cells that contains a variety of post-mitotic, differentiated cell types."
http://purl.obolibrary.org/obo/GO_0051302,regulation of cell division,"Any process that modulates the frequency, rate or extent of the physical partitioning and separation of a cell into daughter cells."
http://purl.obolibrary.org/obo/PLANA_0002094,secretory granule,"A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."
http://purl.obolibrary.org/obo/PLANA_0000407,pharynx pouch cavity,Anatomical space between the pharynx and the epithelial cells comprising parapharyngeal pouch.
http://purl.obolibrary.org/obo/PLANA_0000217,gonad,Reproductive organ that produces and releases eggs (ovary) or sperm (testis).
http://purl.obolibrary.org/obo/PLANA_0000027,Smed sexual biotype,"Strains of cross-fertilizing hemaphrodites that reproduce sexually and do not undergo fission. After mating, each parent lays an egg capsule containing one or more embryos. Sexual Smed are stable diploids."
http://purl.obolibrary.org/obo/UBERON_0000475,organism subdivision,"Anatomical structure which is a subdivision of a whole organism, consisting of components of multiple anatomical systems, largely surrounded by a contiguous region of integument."
http://purl.obolibrary.org/obo/GO_0007133,meiotic anaphase I,The cell cycle phase during which chromosomes separate and migrate towards the poles of the spindle the as part of meiosis I.
http://purl.obolibrary.org/obo/GO_0051094,positive regulation of developmental process,"Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."
http://purl.obolibrary.org/obo/GO_0031323,regulation of cellular metabolic process,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."
http://purl.obolibrary.org/obo/PLANA_0002057,meiotic germ cell,A germ cell undergoing meiosis.
http://purl.obolibrary.org/obo/PLANA_0003201,S phase neoblast,neoblast undergoing mitotic S phase
http://purl.obolibrary.org/obo/RO_0000057,has participant,"a relation between a process and a continuant, in which the continuant is somehow involved in the process"
http://purl.obolibrary.org/obo/PLANA_0000022,Category 5 cell,"Post-mitotic, ciliated epidermal cells."
http://purl.obolibrary.org/obo/RO_0002087,immediately_preceded_by,X immediately_preceded_by Y iff: end(X) simultaneous_with start(Y)
http://purl.obolibrary.org/obo/RO_0002087,immediately preceded by,X immediately_preceded_by Y iff: end(X) simultaneous_with start(Y)
http://purl.obolibrary.org/obo/PLANA_0002052,lipid droplet,An intracellular non-membrane-bounded organelle comprising a matrix of coalesced lipids surrounded by a phospholipid monolayer. May include associated proteins.
http://purl.obolibrary.org/obo/RO_0004034,"acts upstream of, positive effect","c 'acts upstream of, positive effect' p if c is enables f, and f is causally upstream of p, and the direction of f is positive"
http://purl.obolibrary.org/obo/GO_1900121,negative regulation of receptor binding,"Any process that stops, prevents or reduces the frequency, rate or extent of a protein or other molecule binding to a receptor."
http://purl.obolibrary.org/obo/PLANA_0000537,ribosome,"Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."
http://purl.obolibrary.org/obo/PLANA_0003109,anterior pole cell,cell which is part of the anterior pole
http://purl.obolibrary.org/obo/PLANA_0002015,cephalic ganglia lobe,One of two bilaterally symmetric structures comprising the planarian brain.
http://purl.obolibrary.org/obo/RO_0001901,axiom holds for all times,"

## Elucidation

This is used when the statement/axiom is assumed to hold true 'eternally'

## How to interpret (informal)

First the ""atemporal"" FOL is derived from the OWL using the standard
interpretation. This axiom is temporalized by embedding the axiom
within a for-all-times quantified sentence. The t argument is added to
all instantiation predicates and predicates that use this relation.

## Example

    Class: nucleus
    SubClassOf: part_of some cell

    forall t :
      forall n :
        instance_of(n,Nucleus,t)
         implies
        exists c :
          instance_of(c,Cell,t)
          part_of(n,c,t)

## Notes

This interpretation is *not* the same as an at-all-times relation

"
http://purl.obolibrary.org/obo/PLANA_0000532,nuclear part,"Any constituent part of the nucleus, a membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated."
http://purl.obolibrary.org/obo/PLANA_0003104,enteric muscle cell,cell which is part of the enteric musculature
http://purl.obolibrary.org/obo/GO_0016772,"transferase activity, transferring phosphorus-containing groups",Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor).
http://purl.obolibrary.org/obo/PLANA_0002010,basal body,"A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport."
http://purl.obolibrary.org/obo/RO_0002597,capable of negatively regulating,"Holds between c and p if and only if c is capable of some activity a, and a negatively regulates p."
http://purl.obolibrary.org/obo/PLANA_0000115,distal tubule epithelial cell,Nonciliated epithelial cells that assemble into protonephridial distal tubules.
http://purl.obolibrary.org/obo/PLANA_0007544,cintillo+ sensory neuron,A subset of sensory neurons located along the dorsal head margin.
http://purl.obolibrary.org/obo/PLANA_0000477,pharynx radial muscle cell,"Pharynx muscle fibers that run radially, connecting the outer muscle fibers and epithelia with their inner counterparts."
http://purl.obolibrary.org/obo/PLANA_0000097,ventral nerve cord,"The pair of closely united ventral longitudinal nerves with their segmental ganglia that is characteristic of many elongate invertebrates (as earthworms)[BTO]. A large process bundle that runs along the vental mid-line extending from the ventral region of the nerve ring[WB]. The ventral cord is one of the distinguishing traits of the central nervous system of all arthropods (such as insects, crustaceans and arachnids) as well as many other invertebrates, such as the annelid worms[GO]."
http://purl.obolibrary.org/obo/PLANA_0003239,metaphase germ cell cyst,germ cell cyst undergoing mitotic metaphase
http://purl.obolibrary.org/obo/UBPROP_0000008,taxon_notes,Notes on the how instances of this class vary across species.
http://purl.obolibrary.org/obo/GO_0060089,molecular transducer activity,A compound molecular function in which an effector function is controlled by one or more regulatory components.
http://purl.obolibrary.org/obo/PLANA_0002108,wound,An injury that breaches the epidermis.
http://purl.obolibrary.org/obo/PLANA_0000110,pharynx progenitor cell,"foxA1+ neoblasts and their post-mitotic, differentiating daughters required for maintenance and regeneration of the pharynx."
http://purl.obolibrary.org/obo/GO_0050793,regulation of developmental process,"Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."
http://purl.obolibrary.org/obo/PLANA_0000472,pharynx outer epithelium,"Heavily ciliated epidermal cells covering the outer surface of the pharynx shaft. These are ""insunk"" epidermal cells in which the nuclei reside behind the layers of longitudinal and circumferential muscles and the epithelial cell body sends out a ciliated projection to the surface to cover and encase the shaft."
http://purl.obolibrary.org/obo/PLANA_0004518,extraembryonic cell,"Post-mitotic, terminally differentiated cells which, give rise to temporary embryonic tissues."
http://purl.obolibrary.org/obo/PLANA_0000092,yolk syncytium,Fused yolk cells surrounding blastomeres undergoing dispersed cleavage during Stages 1 and 2.
http://purl.obolibrary.org/obo/PLANA_0003234,telophase oogonial cell,oogonial cell undergoing mitotic telophase
http://purl.obolibrary.org/obo/GO_0022412,cellular process involved in reproduction in multicellular organism,"A process, occurring at the cellular level, that is involved in the reproductive function of a multicellular organism."
http://purl.obolibrary.org/obo/PLANA_0002140,pharynx pouch epithelium,An epithelial monolayer lining the pharynx pouch cavity.
http://purl.obolibrary.org/obo/UBPROP_0000003,homology_notes,Notes on the homology status of this class.
http://purl.obolibrary.org/obo/GO_0098763,mitotic cell cycle phase,One of the distinct periods or stages into which the mitotic cell cycle is divided. Each phase is characterized by the occurrence of specific biochemical and morphological events.
http://purl.obolibrary.org/obo/GO_0051330,meiotic G1 phase,The cell cycle 'gap' phase which is the interval between the completion of DNA segregation by meiosis and the beginning of DNA synthesis.
http://purl.obolibrary.org/obo/RO_0002328,functionally related to,"A grouping relationship for any relationship directly involving a function, or that holds because of a function of one of the related entities."
http://purl.obolibrary.org/obo/RO_0002328,functionally related to,"A grouping relationship for any relationship directly involving a function, or that holds because of a function of one of the related entities."
http://purl.obolibrary.org/obo/PLANA_0000055,dorsal stripe,Ciliated epithelial cells along the dorsal midline.
http://purl.obolibrary.org/obo/PLANA_0002103,synaptonemal complex,"A proteinaceous scaffold found between homologous chromosomes during meiosis. It consists of 2 lateral elements and a central element, all running parallel to each other. Transverse filaments connect the lateral elements to the central element."
http://purl.obolibrary.org/obo/GO_0010562,positive regulation of phosphorus metabolic process,"Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."
http://purl.obolibrary.org/obo/BSPO_0000400,anatomical plane,"A flat 2D plane intersecting an anatomical continuant, dividing it into two adjacent portions."
http://purl.obolibrary.org/obo/PLANA_0004513,primtive gut cell surface,The surface of the primitive gut cells in contact with the embryonic wall.
http://purl.obolibrary.org/obo/PLANA_0002085,presynaptic vesicle,"A secretory organelle, typically 50 nm in diameter, of presynaptic nerve terminals; accumulates in high concentrations of neurotransmitters and secretes these into the synaptic cleft by fusion with the 'active zone' of the presynaptic plasma membrane."
http://purl.obolibrary.org/obo/PLANA_0000208,testis,"A gonad containing male germline stem cells which fuel sperm production. Testes are located dorsolaterally, and are excluded from the head. The neoblast compartment, including piwi-1+, nanos+ primordial germ cells, fuels formation of testes during juvenile development and regeneration."
http://purl.obolibrary.org/obo/PLANA_0000018,Category 4 cell,"Post-mitotic, mesenchymally and epidermally located progenitors downstream of the Category 3 cells."
http://purl.obolibrary.org/obo/BSPO_0000382,lateral surface,Anatomical surface that located on the lateral side of the body or body part.
http://purl.obolibrary.org/obo/PLANA_0000430,epithelial cell component,A part of an epithelial cell.
http://purl.obolibrary.org/obo/GO_0045936,negative regulation of phosphate metabolic process,"Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving phosphates."
http://purl.obolibrary.org/obo/RO_0002323,mereotopologically related to,A mereological relationship or a topological relationship
http://purl.obolibrary.org/obo/PLANA_0000240,body wall musculature,Any collection of muscles that is part of a body wall [Automatically generated definition].
http://purl.obolibrary.org/obo/PLANA_0002048,inner zone of gland cells,Gland or secretory cells sandwiched between muscle and epidermal layers in the pharynx.
http://purl.obolibrary.org/obo/GO_1905516,positive regulation of fertilization,"Any process that activates or increases the frequency, rate or extent of fertilization."
http://purl.obolibrary.org/obo/PLANA_0002080,post-meiotic germ cell,A haploid gamete undergoing terminal differentiation.
http://purl.obolibrary.org/obo/GO_0043901,negative regulation of multi-organism process,"Any process that stops, prevents, or reduces the frequency, rate or extent of a multi-organism process, a process in which an organism has an effect on another organism of the same or different species."
http://purl.obolibrary.org/obo/PLANA_0000203,gonopore,"The gonopore, a component of the copulatory apparatus, is an opening located on the ventral side of the animal posterior to the pharynx. The gonopore is the sole point of exit and entry for the reproductive system, allowing from reciprocal exchange of sperm during copulation and egg capsule laying."
http://purl.obolibrary.org/obo/PLANA_0000013,visceral musculature,Musculature surrounding internal organs of the body.
http://purl.obolibrary.org/obo/PLANA_0000565,autonomic neuron,A neruon whose cell body is within an autonomic ganglion.
http://purl.obolibrary.org/obo/GO_0030545,receptor regulator activity,The function of interacting (directly or indirectly) with receptors such that the proportion of receptors in the active form is changed.
http://purl.obolibrary.org/obo/GO_0045931,positive regulation of mitotic cell cycle,Any process that activates or increases the rate or extent of progression through the mitotic cell cycle.
